,block_duration,correct,correct_response,cue,exp_stage,experiment_exp_id,feedback_duration,flanker_location,flanker_middle_direction,flanker_type,key_press,possible_responses,rt,stim_duration,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
255,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",576,1700.0,,182979,stim,64.0,poldrack-single-stim,s234
258,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",528,1700.0,,185587,stim,65.0,poldrack-single-stim,s234
261,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",532,1700.0,,188197,stim,66.0,poldrack-single-stim,s234
264,2100.272,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",495,1700.0,,190803,stim,67.0,poldrack-single-stim,s234
267,2100.408,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",552,1700.0,,193411,stim,68.0,poldrack-single-stim,s234
270,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",647,1700.0,,196017,stim,69.0,poldrack-single-stim,s234
273,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",583,1700.0,,198622,stim,70.0,poldrack-single-stim,s234
276,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",458,1700.0,,201230,stim,71.0,poldrack-single-stim,s234
279,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",579,1700.0,,203836,stim,72.0,poldrack-single-stim,s234
282,2100.408,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",541,1700.0,,206444,stim,73.0,poldrack-single-stim,s234
285,2100.544,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",421,1700.0,,209052,stim,74.0,poldrack-single-stim,s234
288,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",415,1700.0,,211658,stim,75.0,poldrack-single-stim,s234
291,2100.136,0.0,71.0,spatial,test,attention_network_task,,up,right,congruent,89,"89,71",987,1700.0,,214265,stim,76.0,poldrack-single-stim,s234
294,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",603,1700.0,,216872,stim,77.0,poldrack-single-stim,s234
297,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",529,1700.0,,219479,stim,78.0,poldrack-single-stim,s234
300,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",671,1700.0,,222085,stim,79.0,poldrack-single-stim,s234
303,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",524,1700.0,,224692,stim,80.0,poldrack-single-stim,s234
306,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",492,1700.0,,227298,stim,81.0,poldrack-single-stim,s234
309,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",464,1700.0,,229903,stim,82.0,poldrack-single-stim,s234
312,2100.408,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",425,1700.0,,232511,stim,83.0,poldrack-single-stim,s234
315,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",574,1700.0,,235117,stim,84.0,poldrack-single-stim,s234
318,2100.8160000000003,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",485,1700.0,,237723,stim,85.0,poldrack-single-stim,s234
321,2100.68,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",509,1700.0,,240331,stim,86.0,poldrack-single-stim,s234
324,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",518,1700.0,,242938,stim,87.0,poldrack-single-stim,s234
327,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",587,1700.0,,245545,stim,88.0,poldrack-single-stim,s234
330,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",739,1700.0,,248152,stim,89.0,poldrack-single-stim,s234
333,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",605,1700.0,,250760,stim,90.0,poldrack-single-stim,s234
336,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",639,1700.0,,253367,stim,91.0,poldrack-single-stim,s234
339,2100.136,0.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,89,"89,71",881,1700.0,,255974,stim,92.0,poldrack-single-stim,s234
342,2100.952,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",748,1700.0,,258582,stim,93.0,poldrack-single-stim,s234
345,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",634,1700.0,,261190,stim,94.0,poldrack-single-stim,s234
348,2100.408,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",750,1700.0,,263798,stim,95.0,poldrack-single-stim,s234
351,2100.952,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",745,1700.0,,266406,stim,96.0,poldrack-single-stim,s234
354,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",1603,1700.0,,269013,stim,97.0,poldrack-single-stim,s234
357,2100.272,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",570,1700.0,,271619,stim,98.0,poldrack-single-stim,s234
360,2100.272,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",799,1700.0,,274227,stim,99.0,poldrack-single-stim,s234
363,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",643,1700.0,,276834,stim,100.0,poldrack-single-stim,s234
366,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",561,1700.0,,279441,stim,101.0,poldrack-single-stim,s234
369,2100.272,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",495,1700.0,,282049,stim,102.0,poldrack-single-stim,s234
372,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",826,1700.0,,284654,stim,103.0,poldrack-single-stim,s234
375,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",490,1700.0,,287261,stim,104.0,poldrack-single-stim,s234
378,2100.272,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",655,1700.0,,289868,stim,105.0,poldrack-single-stim,s234
381,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",1177,1700.0,,292476,stim,106.0,poldrack-single-stim,s234
384,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",540,1700.0,,295084,stim,107.0,poldrack-single-stim,s234
387,2100.272,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",648,1700.0,,297690,stim,108.0,poldrack-single-stim,s234
390,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",654,1700.0,,300296,stim,109.0,poldrack-single-stim,s234
393,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",523,1700.0,,302904,stim,110.0,poldrack-single-stim,s234
396,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",936,1700.0,,305511,stim,111.0,poldrack-single-stim,s234
399,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",531,1700.0,,308119,stim,112.0,poldrack-single-stim,s234
402,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",496,1700.0,,310727,stim,113.0,poldrack-single-stim,s234
405,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",698,1700.0,,313335,stim,114.0,poldrack-single-stim,s234
408,2100.272,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",571,1700.0,,315943,stim,115.0,poldrack-single-stim,s234
411,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",522,1700.0,,318550,stim,116.0,poldrack-single-stim,s234
414,2101.0879999999997,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",502,1700.0,,321158,stim,117.0,poldrack-single-stim,s234
417,2100.272,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",820,1700.0,,323765,stim,118.0,poldrack-single-stim,s234
420,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",629,1700.0,,326371,stim,119.0,poldrack-single-stim,s234
423,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",1388,1700.0,,328979,stim,120.0,poldrack-single-stim,s234
426,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",580,1700.0,,331587,stim,121.0,poldrack-single-stim,s234
429,2100.0,0.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,89,"89,71",625,1700.0,,334195,stim,122.0,poldrack-single-stim,s234
432,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",481,1700.0,,336802,stim,123.0,poldrack-single-stim,s234
435,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",781,1700.0,,339410,stim,124.0,poldrack-single-stim,s234
438,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",1229,1700.0,,342016,stim,125.0,poldrack-single-stim,s234
441,2100.272,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",503,1700.0,,344623,stim,126.0,poldrack-single-stim,s234
444,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",1203,1700.0,,347230,stim,127.0,poldrack-single-stim,s234
6,1700.0,1.0,71.0,double,practice,attention_network_task,1000.0,down,right,incongruent,71,"89,71",684,1700.0,,-174083,stim,,poldrack-categorize,s251
9,1700.0,1.0,71.0,spatial,practice,attention_network_task,1000.0,down,right,congruent,71,"89,71",574,1700.0,,-170373,stim,,poldrack-categorize,s251
12,1700.0,1.0,89.0,spatial,practice,attention_network_task,1000.0,down,left,incongruent,89,"89,71",719,1700.0,,-166664,stim,,poldrack-categorize,s251
15,1700.0,1.0,71.0,double,practice,attention_network_task,1000.0,down,right,congruent,71,"89,71",580,1700.0,,-162955,stim,,poldrack-categorize,s251
18,1700.0,1.0,89.0,double,practice,attention_network_task,1000.0,up,left,incongruent,89,"89,71",658,1700.0,,-159246,stim,,poldrack-categorize,s251
21,1700.0,1.0,71.0,double,practice,attention_network_task,1000.0,up,right,incongruent,71,"89,71",670,1700.0,,-155538,stim,,poldrack-categorize,s251
24,1700.0,1.0,71.0,spatial,practice,attention_network_task,1000.0,up,right,congruent,71,"89,71",730,1700.0,,-151829,stim,,poldrack-categorize,s251
27,1700.0,1.0,71.0,spatial,practice,attention_network_task,1000.0,up,right,incongruent,71,"89,71",477,1700.0,,-148120,stim,,poldrack-categorize,s251
30,1700.0,1.0,89.0,spatial,practice,attention_network_task,1000.0,down,left,congruent,89,"89,71",593,1700.0,,-144412,stim,,poldrack-categorize,s251
33,1700.0,1.0,89.0,spatial,practice,attention_network_task,1000.0,up,left,incongruent,89,"89,71",522,1700.0,,-140703,stim,,poldrack-categorize,s251
36,1700.0,1.0,89.0,double,practice,attention_network_task,1000.0,down,left,incongruent,89,"89,71",704,1700.0,,-136994,stim,,poldrack-categorize,s251
39,1700.0,1.0,89.0,spatial,practice,attention_network_task,1000.0,up,left,congruent,89,"89,71",590,1700.0,,-133284,stim,,poldrack-categorize,s251
61,2100.952,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",605,1700.0,,5612,stim,0.0,poldrack-single-stim,s251
64,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",602,1700.0,,8218,stim,1.0,poldrack-single-stim,s251
67,2100.272,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",704,1700.0,,10824,stim,2.0,poldrack-single-stim,s251
70,2100.272,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",849,1700.0,,13431,stim,3.0,poldrack-single-stim,s251
73,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",574,1700.0,,16037,stim,4.0,poldrack-single-stim,s251
76,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",657,1700.0,,18642,stim,5.0,poldrack-single-stim,s251
79,2100.272,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",579,1700.0,,21250,stim,6.0,poldrack-single-stim,s251
82,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",679,1700.0,,23856,stim,7.0,poldrack-single-stim,s251
85,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",568,1700.0,,26462,stim,8.0,poldrack-single-stim,s251
88,2100.272,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",524,1700.0,,29070,stim,9.0,poldrack-single-stim,s251
91,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",633,1700.0,,31678,stim,10.0,poldrack-single-stim,s251
94,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",610,1700.0,,34285,stim,11.0,poldrack-single-stim,s251
97,2100.272,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",641,1700.0,,36892,stim,12.0,poldrack-single-stim,s251
100,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",579,1700.0,,39500,stim,13.0,poldrack-single-stim,s251
103,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",569,1700.0,,42107,stim,14.0,poldrack-single-stim,s251
106,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",695,1700.0,,44713,stim,15.0,poldrack-single-stim,s251
109,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",631,1700.0,,47319,stim,16.0,poldrack-single-stim,s251
112,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",521,1700.0,,49926,stim,17.0,poldrack-single-stim,s251
115,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",494,1700.0,,52532,stim,18.0,poldrack-single-stim,s251
118,2100.272,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",591,1700.0,,55137,stim,19.0,poldrack-single-stim,s251
121,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",584,1700.0,,57743,stim,20.0,poldrack-single-stim,s251
124,2101.0879999999997,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",558,1700.0,,60352,stim,21.0,poldrack-single-stim,s251
127,2100.272,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",419,1700.0,,62959,stim,22.0,poldrack-single-stim,s251
130,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",545,1700.0,,65567,stim,23.0,poldrack-single-stim,s251
133,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",476,1700.0,,68177,stim,24.0,poldrack-single-stim,s251
136,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",417,1700.0,,70782,stim,25.0,poldrack-single-stim,s251
139,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",586,1700.0,,73389,stim,26.0,poldrack-single-stim,s251
142,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",444,1700.0,,75996,stim,27.0,poldrack-single-stim,s251
145,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",806,1700.0,,78602,stim,28.0,poldrack-single-stim,s251
148,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",490,1700.0,,81209,stim,29.0,poldrack-single-stim,s251
151,2100.272,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",525,1700.0,,83817,stim,30.0,poldrack-single-stim,s251
154,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",473,1700.0,,86423,stim,31.0,poldrack-single-stim,s251
157,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",800,1700.0,,89029,stim,32.0,poldrack-single-stim,s251
160,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",708,1700.0,,91637,stim,33.0,poldrack-single-stim,s251
163,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",565,1700.0,,94243,stim,34.0,poldrack-single-stim,s251
166,2100.408,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",547,1700.0,,96850,stim,35.0,poldrack-single-stim,s251
169,2100.544,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",662,1700.0,,99457,stim,36.0,poldrack-single-stim,s251
172,2100.408,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",450,1700.0,,102064,stim,37.0,poldrack-single-stim,s251
175,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",496,1700.0,,104669,stim,38.0,poldrack-single-stim,s251
178,2100.408,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",557,1700.0,,107276,stim,39.0,poldrack-single-stim,s251
181,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",425,1700.0,,109883,stim,40.0,poldrack-single-stim,s251
184,2100.408,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",550,1700.0,,112489,stim,41.0,poldrack-single-stim,s251
187,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",434,1700.0,,115096,stim,42.0,poldrack-single-stim,s251
190,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",463,1700.0,,117702,stim,43.0,poldrack-single-stim,s251
193,2100.408,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",586,1700.0,,120307,stim,44.0,poldrack-single-stim,s251
196,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",491,1700.0,,122913,stim,45.0,poldrack-single-stim,s251
199,2100.272,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",660,1700.0,,125520,stim,46.0,poldrack-single-stim,s251
202,2100.544,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",565,1700.0,,128126,stim,47.0,poldrack-single-stim,s251
205,2100.272,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",487,1700.0,,130731,stim,48.0,poldrack-single-stim,s251
208,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",920,1700.0,,133337,stim,49.0,poldrack-single-stim,s251
